probeId	geneId
ILMN_1240149	ENSMUSG00000031479
ILMN_1240151	ENSMUSG00000055048
ILMN_1240153	ENSMUSG00000018189
ILMN_1240158	ENSMUSG00000066510
ILMN_1240160	ENSMUSG00000029236
ILMN_1240163	ENSMUSG00000034023
ILMN_1240164	ENSMUSG00000073433
ILMN_1240165	ENSMUSG00000024866
ILMN_1240166	ENSMUSG00000086686
ILMN_1240175	ENSMUSG00000001034
ILMN_1240178	ENSMUSG00000023572
ILMN_1240188	ENSMUSG00000025269
ILMN_1240198	ENSMUSG00000018973
ILMN_1240202	ENSMUSG00000035992
ILMN_1240205	ENSMUSG00000021241
ILMN_1240216	ENSMUSG00000025955
ILMN_1240218	ENSMUSG00000079469
ILMN_1240222	ENSMUSG00000006732
ILMN_1240226	ENSMUSG00000014852
ILMN_1240227	ENSMUSG00000092147
ILMN_1240227	ENSMUSG00000072211
ILMN_1240230	ENSMUSG00000079025
ILMN_1240237	ENSMUSG00000041479
ILMN_1240247	ENSMUSG00000060733
ILMN_1240249	ENSMUSG00000036019
ILMN_1240252	ENSMUSG00000001249
ILMN_1240256	ENSMUSG00000020733
ILMN_1240257	ENSMUSG00000092329
ILMN_1240257	ENSMUSG00000089704
ILMN_1240260	ENSMUSG00000059303
ILMN_1240264	ENSMUSG00000032010
ILMN_1240265	ENSMUSG00000051506
ILMN_1240266	ENSMUSG00000032194
ILMN_1240267	ENSMUSG00000055609
ILMN_1240268	ENSMUSG00000070336
ILMN_1240274	ENSMUSG00000039262
ILMN_1240276	ENSMUSG00000028070
ILMN_1240287	ENSMUSG00000044772
ILMN_1240289	ENSMUSG00000066894
ILMN_1240294	ENSMUSG00000042861
ILMN_1240303	ENSMUSG00000036111
ILMN_1240318	ENSMUSG00000000958
ILMN_1240323	ENSMUSG00000005483
ILMN_1240324	ENSMUSG00000033182
ILMN_1240329	ENSMUSG00000005150
ILMN_1240332	ENSMUSG00000034265
ILMN_1240335	ENSMUSG00000015222
ILMN_1240336	ENSMUSG00000020598
ILMN_1240343	ENSMUSG00000006488
ILMN_1240344	ENSMUSG00000044724
ILMN_1240345	ENSMUSG00000056529
ILMN_1240346	ENSMUSG00000037104
ILMN_1240353	ENSMUSG00000092572
ILMN_1240354	ENSMUSG00000017310
ILMN_1240356	ENSMUSG00000074781
ILMN_1240356	ENSMUSG00000083971
ILMN_1240357	ENSMUSG00000022603
ILMN_1240368	ENSMUSG00000066258
ILMN_1240380	ENSMUSG00000020590
ILMN_1240381	ENSMUSG00000031425
ILMN_1240387	ENSMUSG00000039826
ILMN_1240392	ENSMUSG00000028224
ILMN_1240397	ENSMUSG00000034040
ILMN_1240403	ENSMUSG00000024319
ILMN_1240406	ENSMUSG00000016921
ILMN_1240408	ENSMUSG00000027641
ILMN_1240415	ENSMUSG00000074501
ILMN_1240416	ENSMUSG00000057440
ILMN_1240419	ENSMUSG00000084952
ILMN_1240420	ENSMUSG00000069729
ILMN_1240421	ENSMUSG00000053483
ILMN_1240429	ENSMUSG00000027194
ILMN_1240431	ENSMUSG00000028664
ILMN_1240438	ENSMUSG00000032900
ILMN_1240442	ENSMUSG00000040456
ILMN_1240444	ENSMUSG00000024002
ILMN_1240445	ENSMUSG00000024378
ILMN_1240449	ENSMUSG00000031621
ILMN_1240450	ENSMUSG00000021577
ILMN_1240458	ENSMUSG00000060572
ILMN_1240464	ENSMUSG00000004842
ILMN_1240466	ENSMUSG00000021282
ILMN_1240470	ENSMUSG00000044286
ILMN_1240471	ENSMUSG00000056666
ILMN_1240472	ENSMUSG00000026280
ILMN_1240473	ENSMUSG00000057981
ILMN_1240473	ENSMUSG00000091382
ILMN_1240481	ENSMUSG00000025064
ILMN_1240483	ENSMUSG00000056215
ILMN_1240484	ENSMUSG00000014725
ILMN_1240485	ENSMUSG00000072907
ILMN_1240495	ENSMUSG00000043257
ILMN_1240515	ENSMUSG00000029578
ILMN_1240518	ENSMUSG00000028926
ILMN_1240529	ENSMUSG00000031673
ILMN_1240531	ENSMUSG00000022416
ILMN_1240536	ENSMUSG00000032900
ILMN_1240537	ENSMUSG00000032503
ILMN_1240539	ENSMUSG00000045394
ILMN_1240543	ENSMUSG00000024293
ILMN_1240544	ENSMUSG00000028990
ILMN_1240550	ENSMUSG00000026750
ILMN_1240551	ENSMUSG00000004542
ILMN_1240553	ENSMUSG00000068329
ILMN_1240555	ENSMUSG00000024459
ILMN_1240566	ENSMUSG00000057335
ILMN_1240567	ENSMUSG00000084970
ILMN_1240571	ENSMUSG00000022048
ILMN_1240576	ENSMUSG00000031893
ILMN_1240584	ENSMUSG00000038070
ILMN_1240590	ENSMUSG00000030327
ILMN_1240591	ENSMUSG00000044835
ILMN_1240592	ENSMUSG00000044037
ILMN_1240597	ENSMUSG00000041482
ILMN_1240598	ENSMUSG00000047181
ILMN_1240609	ENSMUSG00000087103
ILMN_1240610	ENSMUSG00000019320
ILMN_1240612	ENSMUSG00000075169
ILMN_1240613	ENSMUSG00000002006
ILMN_1240615	ENSMUSG00000026833
ILMN_1240620	ENSMUSG00000029191
ILMN_1240624	ENSMUSG00000021850
ILMN_1240629	ENSMUSG00000028041
ILMN_1240630	ENSMUSG00000021668
ILMN_1240632	ENSMUSG00000029437
ILMN_1240644	ENSMUSG00000034973
ILMN_1240650	ENSMUSG00000056687
ILMN_1240657	ENSMUSG00000050224
ILMN_1240667	ENSMUSG00000057455
ILMN_1240671	ENSMUSG00000002910
ILMN_1240675	ENSMUSG00000046667
ILMN_1240676	ENSMUSG00000038984
ILMN_1240677	ENSMUSG00000033751
ILMN_1240681	ENSMUSG00000086264
ILMN_1240683	ENSMUSG00000033916
ILMN_1240684	ENSMUSG00000069170
ILMN_1240686	ENSMUSG00000016626
ILMN_1240692	ENSMUSG00000033419
ILMN_1240699	ENSMUSG00000036879
ILMN_1240702	ENSMUSG00000032412
ILMN_1240709	ENSMUSG00000078507
ILMN_1240711	ENSMUSG00000021615
ILMN_1240716	ENSMUSG00000016984
ILMN_1240719	ENSMUSG00000025854
ILMN_1240726	ENSMUSG00000000957
ILMN_1240728	ENSMUSG00000045629
ILMN_1240730	ENSMUSG00000040219
ILMN_1240731	ENSMUSG00000002057
ILMN_1240735	ENSMUSG00000025086
ILMN_1240736	ENSMUSG00000044457
ILMN_1240736	ENSMUSG00000092555
ILMN_1240738	ENSMUSG00000054052
ILMN_1240745	ENSMUSG00000043003
ILMN_1240746	ENSMUSG00000061068
ILMN_1240750	ENSMUSG00000053467
ILMN_1240756	ENSMUSG00000057216
ILMN_1240762	ENSMUSG00000025083
ILMN_1240769	ENSMUSG00000035469
ILMN_1240770	ENSMUSG00000020917
ILMN_1240779	ENSMUSG00000025757
ILMN_1240788	ENSMUSG00000061414
ILMN_1240789	ENSMUSG00000003604
ILMN_1240799	ENSMUSG00000019952
ILMN_1240804	ENSMUSG00000045215
ILMN_1240806	ENSMUSG00000039585
ILMN_1240818	ENSMUSG00000075098
ILMN_1240819	ENSMUSG00000076792
ILMN_1240819	ENSMUSG00000076818
ILMN_1240823	ENSMUSG00000021733
ILMN_1240824	ENSMUSG00000079516
ILMN_1240826	ENSMUSG00000086470
ILMN_1240828	ENSMUSG00000090487
ILMN_1240828	ENSMUSG00000071588
ILMN_1240829	ENSMUSG00000064339
ILMN_1240829	ENSMUSG00000064340
ILMN_1240829	ENSMUSG00000064341
ILMN_1240830	ENSMUSG00000033004
ILMN_1240831	ENSMUSG00000076670
ILMN_1240833	ENSMUSG00000022296
ILMN_1240839	ENSMUSG00000041717
ILMN_1240846	ENSMUSG00000071984
ILMN_1240847	ENSMUSG00000076430
ILMN_1240857	ENSMUSG00000074218
ILMN_1240860	ENSMUSG00000056770
ILMN_1240861	ENSMUSG00000024236
ILMN_1240864	ENSMUSG00000020638
ILMN_1240867	ENSMUSG00000031590
ILMN_1240868	ENSMUSG00000039316
ILMN_1240870	ENSMUSG00000093776
ILMN_1240871	ENSMUSG00000051346
ILMN_1240872	ENSMUSG00000069922
ILMN_1240883	ENSMUSG00000029110
ILMN_1240891	ENSMUSG00000042854
ILMN_1240892	ENSMUSG00000061950
ILMN_1240894	ENSMUSG00000036097
ILMN_1240895	ENSMUSG00000015222
ILMN_1240898	ENSMUSG00000092827
ILMN_1240898	ENSMUSG00000039001
ILMN_1240901	ENSMUSG00000037028
ILMN_1240903	ENSMUSG00000039607
ILMN_1240911	ENSMUSG00000041353
ILMN_1240911	ENSMUSG00000090483
ILMN_1240926	ENSMUSG00000050890
ILMN_1240927	ENSMUSG00000079259
ILMN_1240933	ENSMUSG00000029288
ILMN_1240934	ENSMUSG00000031397
ILMN_1240935	ENSMUSG00000049532
ILMN_1240938	ENSMUSG00000041439
ILMN_1240943	ENSMUSG00000060735
ILMN_1240945	ENSMUSG00000054431
ILMN_1240947	ENSMUSG00000030683
ILMN_1240950	ENSMUSG00000028560
ILMN_1240951	ENSMUSG00000059956
ILMN_1240953	ENSMUSG00000017631
ILMN_1240956	ENSMUSG00000034683
ILMN_1240960	ENSMUSG00000059659
ILMN_1240963	ENSMUSG00000060301
ILMN_1240968	ENSMUSG00000056313
ILMN_1240972	ENSMUSG00000085385
ILMN_1240972	ENSMUSG00000065362
ILMN_1240973	ENSMUSG00000050822
ILMN_1240979	ENSMUSG00000027510
ILMN_1240983	ENSMUSG00000066151
ILMN_1240987	ENSMUSG00000019124
ILMN_1240990	ENSMUSG00000038949
ILMN_1240994	ENSMUSG00000025366
ILMN_1240997	ENSMUSG00000032517
ILMN_1240999	ENSMUSG00000073465
ILMN_1241001	ENSMUSG00000069049
ILMN_1241005	ENSMUSG00000022687
ILMN_1241009	ENSMUSG00000037143
ILMN_1241015	ENSMUSG00000026888
ILMN_1241016	ENSMUSG00000074788
ILMN_1241017	ENSMUSG00000016346
ILMN_1241018	ENSMUSG00000020691
ILMN_1241020	ENSMUSG00000030555
ILMN_1241022	ENSMUSG00000065947
ILMN_1241022	ENSMUSG00000064363
ILMN_1241030	ENSMUSG00000027433
ILMN_1241035	ENSMUSG00000026766
ILMN_1241044	ENSMUSG00000074733
ILMN_1241044	ENSMUSG00000074732
ILMN_1241054	ENSMUSG00000026698
ILMN_1241055	ENSMUSG00000056829
ILMN_1241056	ENSMUSG00000079674
ILMN_1241057	ENSMUSG00000033705
ILMN_1241060	ENSMUSG00000032702
ILMN_1241067	ENSMUSG00000020062
ILMN_1241068	ENSMUSG00000003604
ILMN_1241072	ENSMUSG00000004113
ILMN_1241077	ENSMUSG00000038692
ILMN_1241083	ENSMUSG00000033196
ILMN_1241086	ENSMUSG00000027014
ILMN_1241088	ENSMUSG00000018995
ILMN_1241092	ENSMUSG00000022408
ILMN_1241094	ENSMUSG00000044966
ILMN_1241098	ENSMUSG00000032217
ILMN_1241113	ENSMUSG00000040761
ILMN_1241116	ENSMUSG00000063730
ILMN_1241122	ENSMUSG00000056995
ILMN_1241125	ENSMUSG00000074405
ILMN_1241128	ENSMUSG00000023055
ILMN_1241131	ENSMUSG00000082999
ILMN_1241132	ENSMUSG00000022601
ILMN_1241137	ENSMUSG00000036980
ILMN_1241140	ENSMUSG00000025395
ILMN_1241142	ENSMUSG00000021097
ILMN_1241143	ENSMUSG00000071276
ILMN_1241150	ENSMUSG00000024059
ILMN_1241151	ENSMUSG00000045776
ILMN_1241159	ENSMUSG00000000631
ILMN_1241161	ENSMUSG00000051146
ILMN_1241162	ENSMUSG00000067229
ILMN_1241162	ENSMUSG00000067231
ILMN_1241166	ENSMUSG00000026761
ILMN_1241168	ENSMUSG00000040631
ILMN_1241171	ENSMUSG00000029484
ILMN_1241187	ENSMUSG00000091244
ILMN_1241196	ENSMUSG00000030304
ILMN_1241205	ENSMUSG00000089998
ILMN_1241207	ENSMUSG00000079584
ILMN_1241211	ENSMUSG00000033910
ILMN_1241213	ENSMUSG00000015217
ILMN_1241214	ENSMUSG00000057003
ILMN_1241216	ENSMUSG00000036097
ILMN_1241225	ENSMUSG00000031562
ILMN_1241228	ENSMUSG00000030341
ILMN_1241229	ENSMUSG00000040225
ILMN_1241236	ENSMUSG00000005683
ILMN_1241237	ENSMUSG00000052337
ILMN_1241241	ENSMUSG00000031452
ILMN_1241246	ENSMUSG00000091747
ILMN_1241252	ENSMUSG00000022621
ILMN_1241255	ENSMUSG00000054986
ILMN_1241257	ENSMUSG00000045566
ILMN_1241258	ENSMUSG00000020422
ILMN_1241260	ENSMUSG00000027200
ILMN_1241268	ENSMUSG00000019804
ILMN_1241269	ENSMUSG00000035158
ILMN_1241270	ENSMUSG00000041491
ILMN_1241271	ENSMUSG00000023018
ILMN_1241278	ENSMUSG00000066441
ILMN_1241282	ENSMUSG00000024773
ILMN_1241289	ENSMUSG00000030271
ILMN_1241293	ENSMUSG00000041378
ILMN_1241294	ENSMUSG00000055033
ILMN_1241298	ENSMUSG00000020017
ILMN_1241302	ENSMUSG00000028859
ILMN_1241306	ENSMUSG00000071226
ILMN_1241307	ENSMUSG00000009112
ILMN_1241308	ENSMUSG00000021546
ILMN_1241310	ENSMUSG00000052560
ILMN_1241312	ENSMUSG00000037110
ILMN_1241318	ENSMUSG00000087376
ILMN_1241318	ENSMUSG00000045411
ILMN_1241320	ENSMUSG00000042489
ILMN_1241322	ENSMUSG00000005355
ILMN_1241323	ENSMUSG00000018442
ILMN_1241328	ENSMUSG00000009731
ILMN_1241332	ENSMUSG00000034912
ILMN_1241333	ENSMUSG00000024799
ILMN_1241339	ENSMUSG00000008763
ILMN_1241345	ENSMUSG00000033361
ILMN_1241346	ENSMUSG00000023153
ILMN_1241347	ENSMUSG00000074156
ILMN_1241349	ENSMUSG00000038696
ILMN_1241350	ENSMUSG00000044206
ILMN_1241354	ENSMUSG00000032637
ILMN_1241355	ENSMUSG00000042821
ILMN_1241356	ENSMUSG00000026222
ILMN_1241363	ENSMUSG00000018340
ILMN_1241366	ENSMUSG00000039552
ILMN_1241367	ENSMUSG00000063856
ILMN_1241369	ENSMUSG00000043441
ILMN_1241371	ENSMUSG00000026833
ILMN_1241373	ENSMUSG00000033774
ILMN_1241378	ENSMUSG00000005800
ILMN_1241380	ENSMUSG00000021431
ILMN_1241382	ENSMUSG00000045381
ILMN_1241383	ENSMUSG00000019124
ILMN_1241390	ENSMUSG00000029314
ILMN_1241406	ENSMUSG00000040896
ILMN_1241414	ENSMUSG00000040928
ILMN_1241437	ENSMUSG00000025934
ILMN_1241443	ENSMUSG00000039997
ILMN_1241444	ENSMUSG00000025085
ILMN_1241448	ENSMUSG00000020140
ILMN_1241450	ENSMUSG00000070866
ILMN_1241452	ENSMUSG00000024070
ILMN_1241455	ENSMUSG00000028700
ILMN_1241458	ENSMUSG00000032812
ILMN_1241459	ENSMUSG00000030447
ILMN_1241465	ENSMUSG00000022577
ILMN_1241467	ENSMUSG00000076724
ILMN_1241467	ENSMUSG00000076733
ILMN_1241467	ENSMUSG00000076711
ILMN_1241467	ENSMUSG00000076727
ILMN_1241469	ENSMUSG00000079304
ILMN_1241481	ENSMUSG00000027255
ILMN_1241485	ENSMUSG00000057133
ILMN_1241487	ENSMUSG00000021070
ILMN_1241491	ENSMUSG00000079507
ILMN_1241493	ENSMUSG00000057637
ILMN_1241495	ENSMUSG00000085657
ILMN_1241496	ENSMUSG00000020122
ILMN_1241497	ENSMUSG00000079440
ILMN_1241503	ENSMUSG00000046110
ILMN_1241505	ENSMUSG00000054940
ILMN_1241506	ENSMUSG00000029815
ILMN_1241511	ENSMUSG00000073792
ILMN_1241522	ENSMUSG00000050310
ILMN_1241526	ENSMUSG00000027782
ILMN_1241535	ENSMUSG00000020115
ILMN_1241541	ENSMUSG00000055831
ILMN_1241550	ENSMUSG00000047594
ILMN_1241551	ENSMUSG00000022454
ILMN_1241561	ENSMUSG00000025008
ILMN_1241563	ENSMUSG00000032839
ILMN_1241564	ENSMUSG00000039375
ILMN_1241567	ENSMUSG00000036298
ILMN_1241571	ENSMUSG00000021196
ILMN_1241578	ENSMUSG00000086234
ILMN_1241584	ENSMUSG00000015405
ILMN_1241587	ENSMUSG00000073681
ILMN_1241588	ENSMUSG00000009563
ILMN_1241598	ENSMUSG00000056290
ILMN_1241602	ENSMUSG00000023978
ILMN_1241604	ENSMUSG00000069044
ILMN_1241606	ENSMUSG00000031878
ILMN_1241610	ENSMUSG00000045730
ILMN_1241611	ENSMUSG00000037001
ILMN_1241612	ENSMUSG00000092917
ILMN_1241618	ENSMUSG00000059714
ILMN_1241623	ENSMUSG00000060724
ILMN_1241625	ENSMUSG00000080749
ILMN_1241627	ENSMUSG00000050271
ILMN_1241630	ENSMUSG00000017733
ILMN_1241634	ENSMUSG00000008435
ILMN_1241635	ENSMUSG00000058444
ILMN_1241636	ENSMUSG00000017165
ILMN_1241638	ENSMUSG00000045962
ILMN_1241643	ENSMUSG00000022680
ILMN_1241644	ENSMUSG00000021047
ILMN_1241648	ENSMUSG00000031933
ILMN_1241650	ENSMUSG00000084995
ILMN_1241657	ENSMUSG00000020166
ILMN_1241658	ENSMUSG00000056763
ILMN_1241675	ENSMUSG00000020412
ILMN_1241681	ENSMUSG00000008398
ILMN_1241689	ENSMUSG00000032473
ILMN_1241695	ENSMUSG00000024679
ILMN_1241696	ENSMUSG00000040913
ILMN_1241698	ENSMUSG00000031422
ILMN_1241705	ENSMUSG00000076706
ILMN_1241709	ENSMUSG00000059810
ILMN_1241712	ENSMUSG00000051599
ILMN_1241721	ENSMUSG00000030402
ILMN_1241724	ENSMUSG00000053049
ILMN_1241726	ENSMUSG00000056602
ILMN_1241732	ENSMUSG00000059742
ILMN_1241746	ENSMUSG00000028287
ILMN_1241754	ENSMUSG00000037020
ILMN_1241756	ENSMUSG00000008575
ILMN_1241757	ENSMUSG00000073945
ILMN_1241759	ENSMUSG00000059439
ILMN_1241761	ENSMUSG00000034647
ILMN_1241764	ENSMUSG00000035632
ILMN_1241768	ENSMUSG00000063564
ILMN_1241773	ENSMUSG00000021798
ILMN_1241775	ENSMUSG00000064120
ILMN_1241780	ENSMUSG00000063063
ILMN_1241782	ENSMUSG00000061361
ILMN_1241785	ENSMUSG00000037814
ILMN_1241786	ENSMUSG00000070379
ILMN_1241788	ENSMUSG00000018554
ILMN_1241789	ENSMUSG00000027762
ILMN_1241793	ENSMUSG00000037646
ILMN_1241795	ENSMUSG00000034042
ILMN_1241800	ENSMUSG00000025027
ILMN_1241803	ENSMUSG00000054901
ILMN_1241813	ENSMUSG00000054136
ILMN_1241814	ENSMUSG00000002996
ILMN_1241818	ENSMUSG00000067225
ILMN_1241820	ENSMUSG00000079852
ILMN_1241825	ENSMUSG00000043165
ILMN_1241827	ENSMUSG00000028412
ILMN_1241829	ENSMUSG00000031326
ILMN_1241831	ENSMUSG00000070942
ILMN_1241837	ENSMUSG00000059275
ILMN_1241838	ENSMUSG00000020866
ILMN_1241845	ENSMUSG00000003438
ILMN_1241854	ENSMUSG00000020869
ILMN_1241855	ENSMUSG00000022542
ILMN_1241856	ENSMUSG00000047642
ILMN_1241857	ENSMUSG00000058799
ILMN_1241860	ENSMUSG00000083900
ILMN_1241860	ENSMUSG00000075327
ILMN_1241862	ENSMUSG00000050379
ILMN_1241864	ENSMUSG00000013653
ILMN_1241865	ENSMUSG00000038545
ILMN_1241866	ENSMUSG00000032503
ILMN_1241869	ENSMUSG00000020941
ILMN_1241870	ENSMUSG00000004591
ILMN_1241871	ENSMUSG00000062929
ILMN_1241872	ENSMUSG00000028532
ILMN_1241873	ENSMUSG00000016626
ILMN_1241879	ENSMUSG00000081126
ILMN_1241880	ENSMUSG00000040225
ILMN_1241890	ENSMUSG00000025959
ILMN_1241891	ENSMUSG00000034488
ILMN_1241892	ENSMUSG00000072941
ILMN_1241902	ENSMUSG00000041135
ILMN_1241903	ENSMUSG00000003032
ILMN_1241908	ENSMUSG00000031483
ILMN_1241909	ENSMUSG00000024759
ILMN_1241910	ENSMUSG00000021737
ILMN_1241911	ENSMUSG00000035578
ILMN_1241914	ENSMUSG00000041949
ILMN_1241915	ENSMUSG00000026923
ILMN_1241916	ENSMUSG00000075217
ILMN_1241917	ENSMUSG00000006007
ILMN_1241923	ENSMUSG00000007035
ILMN_1241924	ENSMUSG00000035199
ILMN_1241930	ENSMUSG00000067599
ILMN_1241935	ENSMUSG00000021600
ILMN_1241944	ENSMUSG00000042605
ILMN_1241946	ENSMUSG00000036112
ILMN_1241949	ENSMUSG00000029755
ILMN_1241952	ENSMUSG00000039275
ILMN_1241952	ENSMUSG00000092954
ILMN_1241954	ENSMUSG00000086936
ILMN_1241954	ENSMUSG00000082313
ILMN_1241955	ENSMUSG00000042707
ILMN_1241962	ENSMUSG00000061518
ILMN_1241963	ENSMUSG00000037674
ILMN_1241965	ENSMUSG00000035158
ILMN_1241970	ENSMUSG00000032078
ILMN_1241976	ENSMUSG00000036352
ILMN_1241977	ENSMUSG00000090919
ILMN_1241978	ENSMUSG00000042246
ILMN_1241980	ENSMUSG00000029062
ILMN_1241980	ENSMUSG00000042202
ILMN_1241984	ENSMUSG00000032096
ILMN_1241991	ENSMUSG00000023036
ILMN_1241998	ENSMUSG00000037593
ILMN_1242002	ENSMUSG00000030368
ILMN_1242007	ENSMUSG00000021639
ILMN_1242011	ENSMUSG00000031925
ILMN_1242012	ENSMUSG00000000340
ILMN_1242013	ENSMUSG00000026558
ILMN_1242017	ENSMUSG00000001168
ILMN_1242021	ENSMUSG00000006019
ILMN_1242024	ENSMUSG00000022948
ILMN_1242025	ENSMUSG00000027895
ILMN_1242032	ENSMUSG00000090035
ILMN_1242034	ENSMUSG00000066197
ILMN_1242037	ENSMUSG00000029782
ILMN_1242039	ENSMUSG00000064127
ILMN_1242041	ENSMUSG00000061559
ILMN_1242042	ENSMUSG00000062519
ILMN_1242044	ENSMUSG00000069475
ILMN_1242046	ENSMUSG00000040383
ILMN_1242053	ENSMUSG00000026753
ILMN_1242054	ENSMUSG00000026196
ILMN_1242066	ENSMUSG00000028953
ILMN_1242073	ENSMUSG00000025289
ILMN_1242074	ENSMUSG00000048248
ILMN_1242083	ENSMUSG00000027965
ILMN_1242086	ENSMUSG00000032440
ILMN_1242092	ENSMUSG00000056853
ILMN_1242093	ENSMUSG00000034768
ILMN_1242097	ENSMUSG00000000416
ILMN_1242099	ENSMUSG00000030663
ILMN_1242100	ENSMUSG00000040537
ILMN_1242101	ENSMUSG00000036687
ILMN_1242103	ENSMUSG00000086084
ILMN_1242106	ENSMUSG00000037847
ILMN_1242107	ENSMUSG00000024248
ILMN_1242109	ENSMUSG00000078651
ILMN_1242115	ENSMUSG00000066756
ILMN_1242117	ENSMUSG00000069855
ILMN_1242125	ENSMUSG00000039713
ILMN_1242126	ENSMUSG00000078462
ILMN_1242126	ENSMUSG00000079087
ILMN_1242130	ENSMUSG00000032265
ILMN_1242132	ENSMUSG00000019792
ILMN_1242134	ENSMUSG00000015002
ILMN_1242135	ENSMUSG00000059412
ILMN_1242144	ENSMUSG00000025964
ILMN_1242146	ENSMUSG00000026121
ILMN_1242148	ENSMUSG00000032965
ILMN_1242150	ENSMUSG00000023845
ILMN_1242159	ENSMUSG00000069743
ILMN_1242165	ENSMUSG00000041644
ILMN_1242166	ENSMUSG00000019856
ILMN_1242167	ENSMUSG00000063954
ILMN_1242167	ENSMUSG00000070392
ILMN_1242167	ENSMUSG00000064220
ILMN_1242170	ENSMUSG00000033717
ILMN_1242172	ENSMUSG00000046480
ILMN_1242173	ENSMUSG00000030235
ILMN_1242176	ENSMUSG00000028878
ILMN_1242177	ENSMUSG00000085235
ILMN_1242178	ENSMUSG00000028138
ILMN_1242183	ENSMUSG00000059625
ILMN_1242188	ENSMUSG00000027574
ILMN_1242204	ENSMUSG00000028544
ILMN_1242211	ENSMUSG00000047807
ILMN_1242212	ENSMUSG00000040720
ILMN_1242213	ENSMUSG00000051379
ILMN_1242213	ENSMUSG00000079021
ILMN_1242217	ENSMUSG00000020658
ILMN_1242218	ENSMUSG00000025916
ILMN_1242221	ENSMUSG00000056612
ILMN_1242223	ENSMUSG00000044141
ILMN_1242224	ENSMUSG00000085517
ILMN_1242233	ENSMUSG00000071014
ILMN_1242238	ENSMUSG00000046847
ILMN_1242238	ENSMUSG00000045031
ILMN_1242239	ENSMUSG00000037364
ILMN_1242241	ENSMUSG00000027367
ILMN_1242244	ENSMUSG00000024044
ILMN_1242246	ENSMUSG00000040722
ILMN_1242247	ENSMUSG00000024982
ILMN_1242248	ENSMUSG00000046798
ILMN_1242250	ENSMUSG00000051590
ILMN_1242255	ENSMUSG00000025333
ILMN_1242258	ENSMUSG00000076544
ILMN_1242264	ENSMUSG00000002052
ILMN_1242272	ENSMUSG00000040380
ILMN_1242273	ENSMUSG00000020740
ILMN_1242278	ENSMUSG00000027530
ILMN_1242281	ENSMUSG00000050612
ILMN_1242286	ENSMUSG00000046324
ILMN_1242308	ENSMUSG00000000782
ILMN_1242309	ENSMUSG00000040818
ILMN_1242310	ENSMUSG00000020785
ILMN_1242313	ENSMUSG00000010435
ILMN_1242316	ENSMUSG00000075204
ILMN_1242331	ENSMUSG00000042816
ILMN_1242333	ENSMUSG00000056899
ILMN_1242334	ENSMUSG00000089889
ILMN_1242335	ENSMUSG00000063994
ILMN_1242348	ENSMUSG00000008333
ILMN_1242351	ENSMUSG00000087655
ILMN_1242352	ENSMUSG00000028093
ILMN_1242354	ENSMUSG00000034533
ILMN_1242355	ENSMUSG00000034751
ILMN_1242356	ENSMUSG00000042328
ILMN_1242359	ENSMUSG00000067878
ILMN_1242367	ENSMUSG00000038045
ILMN_1242368	ENSMUSG00000068808
ILMN_1242370	ENSMUSG00000031594
ILMN_1242377	ENSMUSG00000056962
ILMN_1242378	ENSMUSG00000040297
ILMN_1242386	ENSMUSG00000032537
ILMN_1242390	ENSMUSG00000054808
ILMN_1242391	ENSMUSG00000024180
ILMN_1242397	ENSMUSG00000070847
ILMN_1242399	ENSMUSG00000018102
ILMN_1242400	ENSMUSG00000005198
ILMN_1242406	ENSMUSG00000027368
ILMN_1242411	ENSMUSG00000033671
ILMN_1242413	ENSMUSG00000054662
ILMN_1242415	ENSMUSG00000038026
ILMN_1242418	ENSMUSG00000038751
ILMN_1242419	ENSMUSG00000017264
ILMN_1242427	ENSMUSG00000039115
ILMN_1242432	ENSMUSG00000075080
ILMN_1242435	ENSMUSG00000047789
ILMN_1242436	ENSMUSG00000089761
ILMN_1242440	ENSMUSG00000022231
ILMN_1242456	ENSMUSG00000032702
ILMN_1242457	ENSMUSG00000052270
ILMN_1242466	ENSMUSG00000024337
ILMN_1242466	ENSMUSG00000092299
ILMN_1242469	ENSMUSG00000034854
ILMN_1242471	ENSMUSG00000024566
ILMN_1242472	ENSMUSG00000030770
ILMN_1242474	ENSMUSG00000024663
ILMN_1242477	ENSMUSG00000057203
ILMN_1242481	ENSMUSG00000060170
ILMN_1242482	ENSMUSG00000028973
ILMN_1242488	ENSMUSG00000039838
ILMN_1242491	ENSMUSG00000042410
ILMN_1242492	ENSMUSG00000045624
ILMN_1242500	ENSMUSG00000017686
ILMN_1242503	ENSMUSG00000041912
ILMN_1242506	ENSMUSG00000054161
ILMN_1242508	ENSMUSG00000079480
ILMN_1242508	ENSMUSG00000082110
ILMN_1242508	ENSMUSG00000056836
ILMN_1242510	ENSMUSG00000032513
ILMN_1242512	ENSMUSG00000046111
ILMN_1242526	ENSMUSG00000022142
ILMN_1242531	ENSMUSG00000025702
ILMN_1242533	ENSMUSG00000015605
ILMN_1242535	ENSMUSG00000030781
ILMN_1242540	ENSMUSG00000073792
ILMN_1242542	ENSMUSG00000042202
ILMN_1242544	ENSMUSG00000070686
ILMN_1242548	ENSMUSG00000021109
ILMN_1242551	ENSMUSG00000028821
ILMN_1242552	ENSMUSG00000003341
ILMN_1242553	ENSMUSG00000004698
ILMN_1242555	ENSMUSG00000045215
